country,party,party_id,position,eu_salience,eu_dissent,eu_asylum,eu_budgets,lrgen,lrecon,lrecon_clear,lrecon_salience,galtan,galtan_clear,galtan_salience,immigrate_policy,immigra_salience,immigrate_dissent,multiculturalism,multicult_salience,multicult_dissent,ethnic_minorities,galtan_new,galtan_new_clear,galtan_new_salience,people_vs_elite,antielite_salience,corrupt_salience,members_vs_leadership
swe,FI,1612,.d,5,.d,.d,.d,center,4,5,3,2,9,.d,.d,.d,.d,.d,.d,.d,.d,3,9,.d,.d,.d,.d,.d
cz,CSSD,2101,in favor,6,8,3,5,3,4,8,6,center,4,3,4,8,7,6,8,6,5,4,4,5,6,2,7,4
cz,CSSD,2101,somewhat in favor,5,4,,3,4,3,7,7,4,6,5,9,8,5,7,6,1,,4,6,6,7,not important at all,1,4
cz,CSSD,2101,somewhat in favor,8,7,2,2,3,3,8,great importance,3,5,3,8,4,7,5,7,7,3,6,7,5,6,4,5,6
cz,CSSD,2101,neutral,5,6,2,3,3,2,7,6,6,7,4,7,7,7,9,6,3,7,7,7,6,6,3,6,7
cz,CSSD,2101,in favor,7,7,2,4,3,3,7,7,center,6,6,8,4,3,7,7,5,6,5,7,7,5,1,4,5
cz,CSSD,2101,in favor,4,1,4,5,3,2,Completely Clear,6,6,Completely Clear,4,7,8,3,8,great importance,5,6,5,10,5,6,not important at all,2,6
cz,CSSD,2101,somewhat in favor,6,1,Strogly opposes,4,3,2,8,8,center,8,3,7,6,party was completely united,7,5,1,,7,8,6,5,not important at all,7,7
cz,CSSD,2101,somewhat in favor,5,7,3,4,3,2,8,3,3,6,6,7,7,4,2,7,5,2,3,4,6,8,3,7,1
cz,CSSD,2101,somewhat in favor,3,6,2,2,3,2,Completely Clear,8,8,8,9,7,6,6,8,5,5,8,8,7,3,5,3,6,7
cz,CSSD,2101,in favor,7,5,3,5,3,2,7,6,3,3,7,9,6,party was extremely divided,5,3,party was extremely divided,3,3,2,6,6,2,6,6
cz,CSSD,2101,strongly in favor,6,4,3,4,2,3,8,8,4,7,6,7,7,4,7,6,6,8,6,5,7,5,2,5,4
cz,CSSD,2101,in favor,7,7,3,4,3,2,5,2,8,6,3,4,5,8,7,5,7,5,7,5,5,6,4,4,4
cz,CSSD,2101,somewhat in favor,5,4,3,4,3,2,7,7,7,6,6,8,6,9,5,7,,,7,3,6,3,2,3,9
cz,CSSD,2101,in favor,5,5,5,3,2,2,3,4,3,,5,4,4,6,7,7,6,5,9,4,2,5,1,3,Leadership controls party choices
cz,ODS,2102,somewhat opposed,6,6,3,Strogly opposes,7,7,9,8,8,9,8,8,5,1,8,5,4,7,7,8,2,1,1,6,6
cz,ODS,2102,opposed,7,2,2,Strogly opposes,8,8,Completely Clear,great importance,7,4,6,8,8,4,7,9,4,6,8,8,6,Elected officials make decisions,not important at all,6,4
cz,ODS,2102,somewhat opposed,7,3,,2,8,8,8,8,7,9,6,9,8,2,8,8,1,,8,8,6,1,1,2,5
cz,ODS,2102,somewhat in favor,7,1,2,Strogly opposes,8,9,Completely Clear,9,traditional/authoritarian,8,9,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,9,party was completely united,9,10,10,10,8,3,extremely important,8
cz,ODS,2102,neutral,4,8,2,2,8,9,8,9,9,9,8,8,4,7,8,4,2,,8,8,6,3,6,8,9
cz,ODS,2102,somewhat opposed,5,3,Strogly opposes,2,7,extreme right,8,9,center,7,7,8,6,2,6,no importance,3,6,8,6,6,2,2,3,6
cz,ODS,2102,neutral,8,6,2,2,8,9,9,8,7,8,5,7,8,6,7,7,4,7,7,8,5,3,4,3,7
cz,ODS,2102,somewhat in favor,5,6,2,2,7,8,8,8,6,7,7,9,9,2,8,6,2,8,8,8,7,2,2,5,5
cz,ODS,2102,somewhat opposed,6,4,3,2,8,8,Completely Clear,8,7,Completely Clear,7,8,7,party was completely united,strongly favours assimilation,great importance,party was completely united,8,9,10,6,1,not important at all,1,4
cz,ODS,2102,opposed,8,7,Strogly opposes,Strogly opposes,7,8,7,great importance,4,4,2,fully supports restrictive immigration policy,9,7,9,8,6,8,7,5,2,5,3,9,4
cz,ODS,2102,opposed,6,3,4,2,8,9,7,8,7,7,3,4,3,6,7,6,6,7,8,7,4,3,2,3,7
cz,ODS,2102,opposed,7,1,Strogly opposes,Strogly opposes,7,9,9,great importance,6,8,3,7,6,party was completely united,7,5,1,,6,8,6,Elected officials make decisions,not important at all,6,6
cz,ODS,2102,somewhat opposed,6,1,2,Strogly opposes,7,7,7,7,6,6,8,9,8,1,8,6,2,7,7,8,8,2,6,6,6
cz,ODS,2102,in favor,7,3,2,4,8,8,8,9,,7,6,7,6,4,6,7,6,4,6,7,8,2,3,6,7
cz,KSCM,2103,opposed,2,1,2,2,1,1,2,1,9,8,2,7,8,1,strongly favours assimilation,6,party was completely united,9,9,10,10,9,extremely important,7,Leadership controls party choices
cz,KSCM,2103,opposed,3,2,Strogly opposes,Strogly opposes,1,extreme left,8,6,9,7,5,9,8,1,9,9,party was completely united,9,9,8,8,3,4,3,8
cz,KSCM,2103,somewhat opposed,5,2,Strogly opposes,Strogly opposes,2,1,8,8,6,5,7,9,9,2,9,6,1,9,9,6,8,5,2,5,6
cz,KSCM,2103,opposed,5,2,2,Strogly opposes,1,1,Completely Clear,8,9,9,great importance,9,6,1,8,4,1,7,9,9,3,7,7,6,7
cz,KSCM,2103,somewhat opposed,3,4,2,Strogly opposes,1,extreme left,Completely Clear,6,7,9,3,8,8,2,9,5,1,7,7,9,5,7,9,8,6
cz,KSCM,2103,opposed,5,party was completely united,,2,1,1,9,7,center,8,5,9,5,2,8,5,1,7,5,8,6,7,7,2,4
cz,KSCM,2103,strongly opposed,7,1,Strogly opposes,Strogly opposes,1,1,Completely Clear,great importance,traditional/authoritarian,7,4,fully supports restrictive immigration policy,9,1,strongly favours assimilation,great importance,1,strongly opposes more rights for ethnic minorities,9,9,7,The people make decisions,extremely important,extremely important,
cz,KSCM,2103,opposed,7,2,Strogly opposes,Strogly opposes,extreme left,extreme left,Completely Clear,8,traditional/authoritarian,Completely Clear,7,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,great importance,party was completely united,strongly opposes more rights for ethnic minorities,10,10,5,7,2,8,6
cz,KSCM,2103,opposed,7,3,Strogly opposes,Strogly opposes,extreme left,extreme left,9,7,8,Completely Clear,8,8,8,3,9,6,3,8,8,8,6,8,9,8,9
cz,KSCM,2103,strongly opposed,7,party was completely united,Strogly opposes,Strogly opposes,extreme left,extreme left,Not clear,4,traditional/authoritarian,Completely Clear,9,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,no importance,party was completely united,strongly opposes more rights for ethnic minorities,10,10,6,8,7,not important at all,8
cz,KSCM,2103,strongly opposed,2,party was completely united,Strogly opposes,Strogly opposes,1,extreme left,9,7,8,8,4,9,6,party was completely united,8,7,1,,8,10,7,8,9,7,5
cz,KSCM,2103,opposed,2,,3,Strogly opposes,extreme left,extreme left,5,2,8,8,3,8,2,3,strongly favours assimilation,5,3,8,8,7,2,5,4,5,8
cz,KSCM,2103,somewhat opposed,3,3,2,Strogly opposes,2,2,8,3,7,6,7,9,8,2,9,6,1,5,7,5,5,8,8,7,7
cz,KSCM,2103,opposed,3,1,2,2,1,extreme left,9,5,traditional/authoritarian,Completely Clear,9,9,3,2,8,8,1,8,9,9,9,2,7,5,Leadership controls party choices
cz,KDU-CSL,2104,in favor,8,1,3,4,6,4,4,5,6,4,7,7,1,3,6,4,6,,6,5,3,,2,5,8
cz,KDU-CSL,2104,in favor,7,1,4,5,6,6,7,5,8,Completely Clear,7,7,7,6,8,7,4,6,8,7,8,4,3,3,7
cz,KDU-CSL,2104,in favor,7,1,3,3,4,3,7,8,4,4,3,8,4,1,5,3,5,3,5,5,4,3,3,3,6
cz,KDU-CSL,2104,in favor,7,1,4,4,4,3,8,8,8,8,3,7,6,party was completely united,7,5,1,,8,8,7,3,not important at all,7,7
cz,KDU-CSL,2104,strongly in favor,6,1,3,4,6,6,8,8,8,7,8,7,6,3,6,6,4,6,7,5,7,5,2,5,4
cz,KDU-CSL,2104,somewhat in favor,6,5,2,4,4,6,7,5,8,7,7,8,4,3,5,5,5,4,7,6,6,4,1,4,6
cz,KDU-CSL,2104,in favor,6,3,2,4,center,center,6,4,traditional/authoritarian,8,9,6,8,1,9,9,3,8,9,7,8,6,3,7,5
cz,KDU-CSL,2104,in favor,6,party was completely united,,4,6,6,6,5,8,Completely Clear,great importance,5,3,6,8,4,2,,9,10,9,6,not important at all,2,4
cz,KDU-CSL,2104,in favor,4,party was completely united,5,5,center,center,Completely Clear,5,8,Completely Clear,8,7,7,2,strongly favours assimilation,9,2,8,9,10,6,3,not important at all,2,4
cz,KDU-CSL,2104,in favor,6,5,4,3,6,3,3,4,traditional/authoritarian,Completely Clear,8,5,3,7,strongly favours assimilation,6,8,5,9,7,5,1,1,3,7
cz,KDU-CSL,2104,strongly in favor,7,3,4,4,6,center,7,4,center,6,5,3,5,4,7,5,2,5,6,6,5,4,3,3,4
cz,KDU-CSL,2104,in favor,6,2,5,4,6,6,4,6,9,Completely Clear,7,6,7,2,7,6,2,5,7,9,7,5,not important at all,6,5
cz,KDU-CSL,2104,strongly in favor,5,4,3,5,center,center,8,7,8,9,8,7,3,5,6,3,5,,9,9,7,3,3,6,6
cz,KDU-CSL,2104,strongly in favor,8,2,3,5,7,center,7,4,8,9,8,9,9,7,7,3,7,5,3,3,6,3,2,6,6
cz,TOP09,2109,strongly in favor,9,2,5,6,8,7,7,6,2,8,9,3,8,1,2,8,3,2,2,4,8,2,3,8,4
cz,TOP09,2109,strongly in favor,great importance,party was completely united,3,3,7,8,9,9,center,7,4,5,4,2,5,3,1,2,3,8,6,3,1,extremely important,7
cz,TOP09,2109,strongly in favor,3,party was completely united,5,6,7,8,9,7,2,Completely Clear,7,6,3,2,7,9,1,5,3,10,7,5,not important at all,4,7
cz,TOP09,2109,strongly in favor,great importance,party was completely united,4,4,8,9,9,8,8,1,7,5,2,2,3,4,2,,6,4,5,5,3,7,7
cz,TOP09,2109,in favor,8,1,5,5,7,7,8,6,center,5,6,5,6,2,5,6,2,6,5,8,7,2,3,3,7
cz,TOP09,2109,strongly in favor,9,1,4,5,7,7,7,7,6,7,8,6,2,3,6,3,6,,8,7,6,3,3,6,7
cz,TOP09,2109,strongly in favor,8,party was completely united,,4,8,8,9,8,6,8,7,3,3,7,4,5,5,,4,5,5,5,not important at all,2,6
cz,TOP09,2109,in favor,7,1,4,4,6,9,8,8,7,8,4,5,6,party was completely united,7,5,1,,8,8,7,3,not important at all,7,7
cz,TOP09,2109,strongly in favor,9,party was completely united,6,5,7,6,7,4,center,6,8,2,6,8,3,5,5,4,5,7,8,6,2,5,4
cz,TOP09,2109,strongly in favor,7,1,4,5,9,8,8,8,4,8,7,5,5,2,6,4,3,5,4,6,7,5,2,5,4
cz,TOP09,2109,strongly in favor,7,1,6,5,7,8,8,9,9,8,7,4,7,6,4,6,2,4,6,6,7,4,2,8,7
cz,TOP09,2109,strongly in favor,great importance,2,5,3,7,7,5,6,center,5,7,4,8,5,3,8,6,1,7,4,9,1,1,3,7
cz,TOP09,2109,strongly in favor,8,party was completely united,4,4,9,9,9,9,2,9,9,8,6,7,8,no importance,7,3,6,6,6,Elected officials make decisions,2,6,7
cz,TOP09,2109,strongly in favor,9,1,5,5,7,8,8,9,center,7,6,4,5,5,3,6,6,3,7,8,8,1,1,5,6
cz,ANO,2111,neutral,4,2,3,3,7,9,5,8,8,3,3,8,6,party was completely united,8,no importance,party was completely united,6,8,3,6,7,8,not important at all,Leadership controls party choices
cz,ANO,2111,neutral,5,1,2,3,6,6,6,7,4,4,5,6,5,1,5,6,2,5,5,2,6,8,extremely important,extremely important,Leadership controls party choices
cz,ANO,2111,somewhat in favor,4,3,2,2,center,4,Not clear,4,3,1,4,7,9,1,9,6,2,9,5,0,3,2,extremely important,extremely important,Leadership controls party choices
cz,ANO,2111,somewhat opposed,5,party was completely united,,,center,center,2,4,center,4,3,8,8,party was completely united,strongly favours assimilation,great importance,party was completely united,,7,2,0,7,9,extremely important,Leadership controls party choices
cz,ANO,2111,somewhat opposed,3,2,2,2,4,6,Not clear,8,8,2,5,8,6,2,8,6,1,,7,2,5,4,8,9,Leadership controls party choices
cz,ANO,2111,somewhat in favor,6,3,3,2,center,4,2,7,center,1,2,7,7,2,7,7,2,5,6,0,3,7,extremely important,extremely important,Leadership controls party choices
cz,ANO,2111,somewhat in favor,3,6,2,3,center,4,4,6,center,5,4,7,7,6,5,6,6,7,6,6,5,9,extremely important,extremely important,Leadership controls party choices
cz,ANO,2111,somewhat opposed,5,,Strogly opposes,Strogly opposes,center,9,8,great importance,3,5,2,7,6,party was completely united,7,5,1,,5,3,5,3,9,8,9
cz,ANO,2111,neutral,5,4,2,2,4,center,Not clear,1,center,Not clear,no importance,9,8,party was completely united,strongly favours assimilation,6,party was completely united,7,9,8,0,7,extremely important,extremely important,Leadership controls party choices
cz,ANO,2111,somewhat in favor,5,5,4,2,center,7,8,8,center,6,3,5,3,5,7,6,4,5,5,2,4,7,extremely important,9,Leadership controls party choices
cz,ANO,2111,opposed,7,8,Strogly opposes,Strogly opposes,3,4,2,great importance,8,2,1,fully supports restrictive immigration policy,9,8,9,8,7,8,7,7,1,7,extremely important,extremely important,Leadership controls party choices
cz,ANO,2111,neutral,2,6,,2,,,2,7,4,2,1,9,6,5,8,7,2,,,2,1,5,7,7,9
cz,ANO,2111,in favor,6,6,2,3,center,7,2,6,4,5,2,9,9,2,8,6,3,8,6,2,2,7,9,9,Leadership controls party choices
cz,ANO,2111,neutral,3,3,3,2,center,6,1,4,center,2,6,7,4,1,8,2,1,7,6,3,1,7,8,9,Leadership controls party choices
cz,Pirates,2114,somewhat in favor,4,6,4,4,center,6,3,4,libertarian/postmaterialist,Completely Clear,9,5,4,1,3,5,2,5,1,9,8,5,7,9,3
cz,Pirates,2114,in favor,7,5,4,4,6,6,8,6,1,8,7,5,7,7,4,7,7,2,1,9,9,8,7,extremely important,2
cz,Pirates,2114,in favor,7,2,5,3,center,7,3,4,1,5,7,5,3,3,5,4,3,4,2,4,8,8,7,7,1
cz,Pirates,2114,somewhat in favor,3,7,4,,6,6,1,1,2,7,9,4,2,6,3,3,3,,2,7,4,7,8,extremely important,4
cz,Pirates,2114,somewhat in favor,6,1,,,,7,1,2,1,9,3,,3,,,,,,2,10,2,6,9,extremely important,
cz,Pirates,2114,in favor,3,2,,4,,,Not clear,no importance,2,3,7,,,,,,,3,2,1,7,8,9,9,1
cz,Pirates,2114,in favor,3,2,4,3,center,center,6,4,libertarian/postmaterialist,Completely Clear,great importance,3,4,7,6,2,5,4,1,7,5,8,extremely important,extremely important,6
cz,Pirates,2114,neutral,1,,,,,,Not clear,1,,Not clear,2,7,1,,4,,7,,2,1,4,8,extremely important,extremely important,1
cz,Pirates,2114,somewhat in favor,7,7,4,3,4,center,6,6,1,7,8,1,,3,2,6,7,1,1,9,9,9,,9,2
cz,Pirates,2114,somewhat in favor,5,,4,,center,6,,6,1,8,3,,5,party was completely united,5,3,,,2,8,6,5,9,7,2
cz,Pirates,2114,somewhat in favor,3,3,,,,4,7,great importance,1,9,7,6,5,,,2,,,2,5,7,9,9,extremely important,2
cz,Pirates,2114,in favor,4,4,5,4,6,center,2,4,2,7,great importance,2,6,2,2,3,3,4,2,9,8,8,7,extremely important,1
cz,Pirates,2114,neutral,3,3,4,,4,center,1,4,2,9,8,6,2,,,1,,,4,8,7,7,8,9,2
cz,Pirates,2114,somewhat in favor,6,7,4,4,7,8,3,6,2,7,8,7,6,4,5,no importance,3,4,2,3,6,The people make decisions,6,6,3
cz,SPD,2115,strongly opposed,9,party was completely united,Strogly opposes,Strogly opposes,9,7,2,4,8,9,8,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,great importance,party was completely united,9,10,9,8,The people make decisions,extremely important,extremely important,9
cz,SPD,2115,opposed,7,party was completely united,Strogly opposes,Strogly opposes,9,,Not clear,1,8,2,2,fully supports restrictive immigration policy,great importance,1,9,great importance,party was completely united,strongly opposes more rights for ethnic minorities,9,2,8,9,extremely important,5,Leadership controls party choices
cz,SPD,2115,strongly opposed,9,party was completely united,Strogly opposes,Strogly opposes,6,center,4,3,9,Completely Clear,8,fully supports restrictive immigration policy,great importance,1,strongly favours assimilation,great importance,party was completely united,strongly opposes more rights for ethnic minorities,10,10,10,The people make decisions,extremely important,extremely important,Leadership controls party choices
cz,SPD,2115,strongly opposed,great importance,2,Strogly opposes,Strogly opposes,extreme right,center,3,5,8,7,8,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,great importance,1,strongly opposes more rights for ethnic minorities,9,9,9,9,extremely important,9,Leadership controls party choices
cz,SPD,2115,strongly opposed,no importance,party was completely united,Strogly opposes,Strogly opposes,9,7,2,2,8,5,4,fully supports restrictive immigration policy,great importance,party was completely united,9,great importance,party was completely united,strongly opposes more rights for ethnic minorities,10,8,9,The people make decisions,extremely important,extremely important,Leadership controls party choices
cz,SPD,2115,strongly opposed,9,party was completely united,Strogly opposes,Strogly opposes,extreme right,1,4,1,9,8,5,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,great importance,party was completely united,strongly opposes more rights for ethnic minorities,10,10,5,The people make decisions,extremely important,extremely important,Leadership controls party choices
cz,SPD,2115,strongly opposed,9,party was completely united,Strogly opposes,Strogly opposes,extreme right,,Not clear,1,traditional/authoritarian,8,great importance,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,great importance,party was completely united,strongly opposes more rights for ethnic minorities,10,10,10,The people make decisions,extremely important,extremely important,Leadership controls party choices
cz,SPD,2115,strongly opposed,great importance,party was completely united,Strogly opposes,Strogly opposes,9,3,Not clear,5,,Not clear,4,fully supports restrictive immigration policy,9,party was completely united,strongly favours assimilation,great importance,party was completely united,strongly opposes more rights for ethnic minorities,8,9,7,The people make decisions,extremely important,extremely important,Leadership controls party choices
cz,SPD,2115,strongly opposed,7,party was completely united,Strogly opposes,Strogly opposes,extreme right,8,Not clear,4,traditional/authoritarian,Completely Clear,great importance,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,no importance,party was completely united,strongly opposes more rights for ethnic minorities,10,10,6,The people make decisions,extremely important,not important at all,Leadership controls party choices
cz,SPD,2115,strongly opposed,7,party was completely united,,Strogly opposes,extreme right,8,6,1,,3,7,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,great importance,party was completely united,strongly opposes more rights for ethnic minorities,9,8,9,9,extremely important,8,Leadership controls party choices
cz,SPD,2115,strongly opposed,9,party was completely united,Strogly opposes,Strogly opposes,2,2,5,3,traditional/authoritarian,Completely Clear,great importance,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,great importance,party was completely united,strongly opposes more rights for ethnic minorities,10,9,9,The people make decisions,extremely important,extremely important,Leadership controls party choices
cz,SPD,2115,strongly opposed,great importance,party was completely united,Strogly opposes,Strogly opposes,,4,1,4,traditional/authoritarian,9,great importance,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,great importance,party was completely united,strongly opposes more rights for ethnic minorities,10,10,10,9,extremely important,9,Leadership controls party choices
cz,SPD,2115,strongly opposed,9,party was completely united,Strogly opposes,Strogly opposes,center,2,Not clear,no importance,traditional/authoritarian,Completely Clear,no importance,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,great importance,party was completely united,strongly opposes more rights for ethnic minorities,10,10,10,The people make decisions,extremely important,extremely important,Leadership controls party choices
cz,SPD,2115,strongly opposed,2,party was completely united,Strogly opposes,Strogly opposes,8,7,,2,9,8,great importance,9,great importance,party was completely united,9,9,party was completely united,strongly opposes more rights for ethnic minorities,9,10,8,The people make decisions,9,8,9
cz,STAN,2116,in favor,6,2,,,6,6,Not clear,3,,5,5,,,,,,,,2,1,,,,9,7
cz,STAN,2116,in favor,9,1,4,4,6,6,5,6,3,3,4,4,1,1,3,3,1,,4,6,6,,5,9,5
cz,STAN,2116,in favor,6,,4,,6,8,8,8,7,8,4,5,6,,,,1,,8,8,,3,not important at all,7,5
cz,STAN,2116,in favor,2,party was completely united,,,6,center,2,8,center,Not clear,1,,no importance,1,,1,1,,3,2,1,7,1,4,4
cz,STAN,2116,in favor,4,3,4,4,7,6,7,4,center,6,4,4,2,8,8,3,2,5,6,3,2,3,1,6,4
cz,STAN,2116,strongly in favor,6,1,3,5,7,7,8,8,4,7,7,6,3,2,6,4,3,5,5,6,7,5,2,5,3
cz,STAN,2116,in favor,7,1,4,4,7,7,7,6,center,5,6,5,6,2,5,6,2,6,5,8,7,3,3,3,7
cz,STAN,2116,in favor,5,3,4,3,6,6,3,5,center,2,5,5,1,5,5,4,5,5,6,2,2,3,1,3,7
cz,STAN,2116,in favor,7,2,4,4,6,7,7,8,3,6,6,4,4,4,4,5,6,4,5,6,7,2,1,6,5
cz,STAN,2116,strongly in favor,8,party was completely united,3,5,8,7,9,9,4,9,8,8,6,6,8,no importance,7,4,6,6,6,Elected officials make decisions,5,8,6
cz,STAN,2116,strongly in favor,9,1,4,5,7,7,6,6,6,4,7,6,2,3,6,3,4,,7,,3,3,5,8,6
cz,STAN,2116,strongly in favor,5,1,4,4,6,center,3,4,7,2,7,5,5,1,5,4,5,5,5,5,5,7,2,7,3
cz,STAN,2116,neutral,5,5,,,8,8,9,3,center,8,5,7,5,,,,,,,,,,2,,
cz,STAN,2116,in favor,4,party was completely united,,,6,6,5,2,center,2,3,5,3,,,2,,,6,4,5,5,2,6,3
est,IRL,2201,neutral,6,,3,5,6,6,7,7,7,6,6,7,6,,7,7,,5,7,7,,2,5,,
est,IRL,2201,in favor,9,1,6,4,7,3,7,6,9,9,9,7,great importance,6,8,great importance,1,5,9,8,9,4,5,extremely important,7
est,IRL,2201,in favor,8,3,2,2,8,8,7,6,9,9,8,9,7,1,strongly favours assimilation,3,1,8,8,8,7,3,3,4,7
est,IRL,2201,strongly in favor,6,3,4,4,7,7,7,6,4,8,8,4,8,5,8,8,5,8,6,8,8,3,2,8,8
est,IRL,2201,in favor,8,2,2,4,7,4,6,6,7,7,6,7,7,2,7,5,3,7,8,7,7,3,3,1,4
est,IRL,2201,strongly in favor,8,party was completely united,6,4,8,9,7,7,9,8,6,8,9,1,9,9,1,9,9,9,6,3,4,9,Leadership controls party choices
est,IRL,2201,in favor,7,2,4,4,8,8,8,6,8,9,9,9,8,3,9,8,1,8,9,8,9,2,4,5,7
est,IRL,2201,in favor,2,5,4,,6,6,6,6,8,8,8,8,7,3,6,8,5,8,7,8,6,4,1,6,7
est,IRL,2201,strongly in favor,great importance,1,5,5,8,8,6,6,6,9,8,9,8,2,7,9,2,8,8,8,8,2,not important at all,extremely important,7
est,IRL,2201,in favor,6,,3,,8,7,8,6,8,8,8,8,7,6,9,9,6,9,8,9,7,7,5,6,8
est,IRL,2201,in favor,7,2,6,5,6,7,8,7,3,8,5,3,4,3,4,8,2,6,3,6,5,2,1,1,6
est,IRL,2201,in favor,7,party was completely united,3,3,7,7,4,7,7,4,6,7,6,3,7,6,6,8,7,7,7,2,2,9,8
est,IRL,2201,in favor,6,3,4,,7,7,8,6,7,8,7,7,3,2,7,5,2,6,7,7,5,4,3,3,6
est,IRL,2201,in favor,9,2,3,6,8,8,5,7,9,8,9,1,9,4,9,9,3,9,10,9,9,1,3,extremely important,8
