party,year,score,orientation,counts,random_state
Social Democratic Party of Germany,2017,0.1855203619909502,Left-wing,221,62
Social Democratic Party of Germany,2005,0.2426614481409001,Left-wing,511,62
Alliance‘90-Greens,2013,0.265,Left-wing,400,62
Christian Democratic Union-Christian Social Union,2009,0.2633333333333333,Right-wing,600,62
Free Democratic Party,2017,0.3671875,Right-wing,128,62
The Left,2013,0.2857142857142857,Left-wing,105,62
Social Democratic Party of Germany,2009,0.1962616822429906,Left-wing,107,62
Free Democratic Party,2002,0.2436363636363636,Right-wing,275,62
Free Democratic Party,2013,0.1962457337883959,Right-wing,586,62
Alliance‘90-Greens,2002,0.2652173913043478,Left-wing,230,62
Party of Democratic Socialism,2002,0.3252427184466019,Left-wing,206,62
Christian Democratic Union-Christian Social Union,2005,0.2793650793650793,Right-wing,315,62
Christian Democratic Union-Christian Social Union,2013,0.2236286919831223,Right-wing,237,62
Alliance‘90-Greens,2017,0.3368700265251989,Left-wing,377,62
Social Democratic Party of Germany,2013,0.2613636363636363,Left-wing,176,62
Alliance‘90-Greens,2005,0.2231404958677686,Left-wing,242,62
Christian Democratic Union-Christian Social Union,2017,0.3005181347150259,Right-wing,386,62
Free Democratic Party,2009,0.1666666666666666,Right-wing,6,62
Pirates,2013,0.2741390952059419,Other,1481,62
Alliance‘90-Greens,2017,0.2475247524752475,Left-wing,909,63
Free Democratic Party,2002,0.4411764705882353,Right-wing,238,63
Christian Democratic Union-Christian Social Union,2013,0.2566844919786096,Right-wing,374,63
Alliance‘90-Greens,2013,0.373015873015873,Left-wing,378,63
Alliance‘90-Greens,2005,0.1806853582554517,Left-wing,642,63
Alliance‘90-Greens,2002,0.3908450704225352,Left-wing,284,63
The Left,2017,0.5512367491166078,Left-wing,283,63
Free Democratic Party,2005,0.1743589743589743,Right-wing,390,63
Free Democratic Party,2009,0.1990291262135922,Right-wing,618,63
Social Democratic Party of Germany,2005,0.422279792746114,Left-wing,386,63
Party of Democratic Socialism,2005,0.3108974358974359,Left-wing,312,63
The Left,2013,0.5458715596330275,Left-wing,218,63
Christian Democratic Union-Christian Social Union,2009,0.5814977973568282,Right-wing,227,63
Social Democratic Party of Germany,2013,0.3288590604026846,Left-wing,149,63
Alliance‘90-Greens,2009,0.2571428571428571,Left-wing,175,63
Christian Democratic Union-Christian Social Union,2002,0.3763440860215054,Right-wing,186,63
Christian Democratic Union-Christian Social Union,2017,0.4397759103641456,Right-wing,357,63
Christian Democratic Union-Christian Social Union,2005,0.2241379310344827,Right-wing,232,63
Alternative for Germany,2017,0.5249266862170088,Right-wing,341,63
Social Democratic Party of Germany,2009,0.2152380952380952,Left-wing,525,63
Social Democratic Party of Germany,2002,0.3402489626556016,Left-wing,241,63
Alternative for Germany,2013,0.3942093541202672,Right-wing,449,63
Free Democratic Party,2017,0.5011337868480725,Right-wing,441,63
The Left,2009,0.5714285714285714,Left-wing,119,63
Social Democratic Party of Germany,2017,0.2091690544412607,Left-wing,349,63
Free Democratic Party,2013,0.5669291338582677,Right-wing,127,63
Party of Democratic Socialism,2002,0.2222222222222222,Left-wing,9,63
Pirates,2013,0.2797427652733119,Other,311,63
Alternative for Germany,2017,0.4941763727121464,Right-wing,601,64
Party of Democratic Socialism,2005,0.3012048192771084,Left-wing,83,64
Social Democratic Party of Germany,2013,0.2597597597597597,Left-wing,666,64
Alliance‘90-Greens,2013,0.2466666666666666,Left-wing,150,64
Free Democratic Party,2005,0.2321428571428571,Right-wing,336,64
Alliance‘90-Greens,2005,0.206798866855524,Left-wing,353,64
The Left,2013,0.5446927374301676,Left-wing,358,64
Free Democratic Party,2009,0.3868421052631579,Right-wing,380,64
Social Democratic Party of Germany,2009,0.2055427251732101,Left-wing,433,64
Social Democratic Party of Germany,2017,0.1623931623931624,Left-wing,234,64
Christian Democratic Union-Christian Social Union,2013,0.2844444444444444,Right-wing,225,64
Alliance‘90-Greens,2002,0.1920415224913494,Left-wing,578,64
Social Democratic Party of Germany,2002,0.250561797752809,Left-wing,890,64
Christian Democratic Union-Christian Social Union,2005,0.1325842696629213,Right-wing,445,64
Alternative for Germany,2013,0.2446808510638297,Right-wing,188,64
Free Democratic Party,2013,0.1979166666666666,Right-wing,288,64
The Left,2009,0.4561403508771929,Left-wing,171,64
Party of Democratic Socialism,2002,0.1464646464646464,Left-wing,198,64
Free Democratic Party,2017,0.1984334203655352,Right-wing,383,64
The Left,2017,0.1947194719471947,Left-wing,303,64
Free Democratic Party,2002,0.2619047619047619,Right-wing,378,64
Christian Democratic Union-Christian Social Union,2002,0.1145038167938931,Right-wing,131,64
Social Democratic Party of Germany,2005,0.2033195020746888,Left-wing,241,64
Christian Democratic Union-Christian Social Union,2009,0.1304347826086956,Right-wing,230,64
Alliance‘90-Greens,2009,0.1858974358974359,Left-wing,312,64
Alliance‘90-Greens,2017,0.2005571030640668,Left-wing,359,64
Christian Democratic Union-Christian Social Union,2017,0.1860465116279069,Right-wing,129,64
Pirates,2013,0.25,Other,32,64
Social Democratic Party of Germany,2013,0.3509615384615384,Left-wing,624,65
Christian Democratic Union-Christian Social Union,2017,0.3076923076923077,Right-wing,390,65
Free Democratic Party,2009,0.2279909706546275,Right-wing,443,65
Christian Democratic Union-Christian Social Union,2002,0.2987012987012987,Right-wing,231,65
Free Democratic Party,2013,0.2761627906976744,Right-wing,344,65
Social Democratic Party of Germany,2009,0.3897338403041825,Left-wing,526,65
Alliance‘90-Greens,2013,0.4063745019920319,Left-wing,251,65
The Left,2013,0.4551724137931034,Left-wing,870,65
Christian Democratic Union-Christian Social Union,2009,0.2146118721461187,Right-wing,219,65
Free Democratic Party,2002,0.25177304964539,Right-wing,282,65
Alternative for Germany,2013,0.3140495867768595,Right-wing,363,65
Alternative for Germany,2017,0.359375,Right-wing,128,65
Party of Democratic Socialism,2002,0.3391608391608391,Left-wing,286,65
Social Democratic Party of Germany,2005,0.2688172043010752,Left-wing,93,65
Alliance‘90-Greens,2005,0.3188073394495412,Left-wing,436,65
Free Democratic Party,2005,0.2927927927927928,Right-wing,222,65
Party of Democratic Socialism,2005,0.2275862068965517,Left-wing,145,65
Free Democratic Party,2017,0.3279569892473118,Right-wing,372,65
Christian Democratic Union-Christian Social Union,2005,0.2643051771117166,Right-wing,367,65
Christian Democratic Union-Christian Social Union,2013,0.217391304347826,Right-wing,161,65
The Left,2017,0.3511450381679389,Left-wing,131,65
Social Democratic Party of Germany,2002,0.2801857585139319,Left-wing,646,65
Alliance‘90-Greens,2017,0.2611940298507462,Left-wing,402,65
The Left,2009,0.4522292993630573,Left-wing,314,65
Alliance‘90-Greens,2009,0.2561576354679803,Left-wing,203,65
Alliance‘90-Greens,2002,0.2222222222222222,Left-wing,351,65
Social Democratic Party of Germany,2017,0.2304526748971193,Left-wing,243,65
Pirates,2013,0.21875,Other,32,65
Christian Democratic Union-Christian Social Union,2013,0.2059925093632958,Right-wing,534,66
Social Democratic Party of Germany,2002,0.1466666666666666,Left-wing,375,66
Alternative for Germany,2013,0.5606469002695418,Right-wing,371,66
Party of Democratic Socialism,2002,0.1596638655462184,Left-wing,357,66
Free Democratic Party,2017,0.2809523809523809,Right-wing,210,66
Social Democratic Party of Germany,2013,0.3586698337292161,Left-wing,421,66
The Left,2013,0.4285714285714285,Left-wing,217,66
Social Democratic Party of Germany,2017,0.2596685082872928,Left-wing,181,66
Social Democratic Party of Germany,2005,0.199074074074074,Left-wing,216,66
Christian Democratic Union-Christian Social Union,2002,0.1345218800648298,Right-wing,617,66
Christian Democratic Union-Christian Social Union,2005,0.1947449768160742,Right-wing,647,66
Alliance‘90-Greens,2013,0.3470588235294117,Left-wing,340,66
Christian Democratic Union-Christian Social Union,2017,0.1926229508196721,Right-wing,244,66
Alliance‘90-Greens,2017,0.3410404624277456,Left-wing,346,66
Alliance‘90-Greens,2002,0.1732729331823329,Left-wing,883,66
Party of Democratic Socialism,2005,0.2739130434782608,Left-wing,230,66
Free Democratic Party,2005,0.3553113553113553,Right-wing,273,66
Social Democratic Party of Germany,2009,0.2544080604534005,Left-wing,397,66
Alternative for Germany,2017,0.26,Right-wing,300,66
Free Democratic Party,2013,0.2312925170068027,Right-wing,147,66
Free Democratic Party,2002,0.2488262910798122,Right-wing,426,66
Free Democratic Party,2009,0.270096463022508,Right-wing,311,66
Alliance‘90-Greens,2009,0.4385964912280701,Left-wing,114,66
Alliance‘90-Greens,2005,0.3120567375886525,Left-wing,141,66
The Left,2009,0.386046511627907,Left-wing,215,66
Christian Democratic Union-Christian Social Union,2009,0.1604938271604938,Right-wing,81,66
The Left,2017,0.2857142857142857,Left-wing,14,66
Pirates,2013,0.3018230925050641,Other,1481,66
Party of Democratic Socialism,2002,0.2592592592592592,Left-wing,432,67
Free Democratic Party,2013,0.2935064935064935,Right-wing,385,67
Christian Democratic Union-Christian Social Union,2013,0.2333333333333333,Right-wing,300,67
The Left,2017,0.3725961538461538,Left-wing,416,67
Christian Democratic Union-Christian Social Union,2002,0.3421926910299003,Right-wing,301,67
Social Democratic Party of Germany,2017,0.5081699346405228,Left-wing,612,67
Christian Democratic Union-Christian Social Union,2009,0.3138528138528138,Right-wing,462,67
Christian Democratic Union-Christian Social Union,2005,0.2839285714285714,Right-wing,560,67
The Left,2009,0.4839650145772595,Left-wing,343,67
Social Democratic Party of Germany,2013,0.2141732283464567,Left-wing,635,67
The Left,2013,0.5588235294117647,Left-wing,374,67
Free Democratic Party,2017,0.3644067796610169,Right-wing,236,67
Free Democratic Party,2009,0.2766934557979334,Right-wing,871,67
Free Democratic Party,2005,0.311864406779661,Right-wing,295,67
Alternative for Germany,2013,0.3455882352941176,Right-wing,136,67
Alliance‘90-Greens,2002,0.2699724517906336,Left-wing,363,67
Alliance‘90-Greens,2017,0.3595505617977528,Left-wing,89,67
Alliance‘90-Greens,2013,0.3378995433789954,Left-wing,219,67
Social Democratic Party of Germany,2005,0.3142857142857143,Left-wing,175,67
Alliance‘90-Greens,2009,0.5049019607843137,Left-wing,204,67
Christian Democratic Union-Christian Social Union,2017,0.3177083333333333,Right-wing,192,67
Social Democratic Party of Germany,2002,0.3462686567164179,Left-wing,335,67
Social Democratic Party of Germany,2009,0.233009708737864,Left-wing,206,67
Free Democratic Party,2002,0.3154362416107382,Right-wing,149,67
Alternative for Germany,2017,0.4564315352697095,Right-wing,241,67
Party of Democratic Socialism,2005,0.3866666666666666,Left-wing,150,67
Alliance‘90-Greens,2005,0.25,Left-wing,8,67
Pirates,2013,0.2834710743801653,Other,1210,67
Alliance‘90-Greens,2005,0.1825657894736842,Left-wing,608,68
Alternative for Germany,2013,0.4322033898305085,Right-wing,118,68
Christian Democratic Union-Christian Social Union,2005,0.2394881170018281,Right-wing,547,68
Free Democratic Party,2002,0.2458286985539488,Right-wing,899,68
The Left,2017,0.5086342229199372,Left-wing,637,68
Party of Democratic Socialism,2005,0.1812688821752265,Left-wing,331,68
Christian Democratic Union-Christian Social Union,2013,0.425438596491228,Right-wing,228,68
The Left,2009,0.4732142857142857,Left-wing,224,68
Christian Democratic Union-Christian Social Union,2017,0.1407035175879397,Right-wing,398,68
Free Democratic Party,2013,0.3194805194805195,Right-wing,385,68
Free Democratic Party,2005,0.1428571428571428,Right-wing,77,68
Party of Democratic Socialism,2002,0.3333333333333333,Left-wing,342,68
The Left,2013,0.4416666666666666,Left-wing,360,68
Christian Democratic Union-Christian Social Union,2009,0.4092219020172911,Right-wing,347,68
Christian Democratic Union-Christian Social Union,2002,0.3090909090909091,Right-wing,385,68
Alliance‘90-Greens,2013,0.278169014084507,Left-wing,284,68
Free Democratic Party,2017,0.2533039647577093,Right-wing,454,68
Alliance‘90-Greens,2002,0.2550607287449393,Left-wing,247,68
Free Democratic Party,2009,0.3443396226415094,Right-wing,212,68
Social Democratic Party of Germany,2002,0.3340857787810384,Left-wing,443,68
Alliance‘90-Greens,2017,0.2028301886792453,Left-wing,212,68
Social Democratic Party of Germany,2017,0.2619047619047619,Left-wing,252,68
Social Democratic Party of Germany,2013,0.1989795918367347,Left-wing,196,68
Social Democratic Party of Germany,2005,0.2571428571428571,Left-wing,280,68
Alliance‘90-Greens,2009,0.1917808219178082,Left-wing,146,68
Alternative for Germany,2017,0.4149659863945578,Right-wing,294,68
Social Democratic Party of Germany,2009,0.3571428571428571,Left-wing,14,68
Pirates,2013,0.3045454545454545,Other,440,68
Social Democratic Party of Germany,2017,0.4242774566473988,Left-wing,865,69
Social Democratic Party of Germany,2005,0.4065573770491803,Left-wing,305,69
Alliance‘90-Greens,2005,0.234375,Left-wing,384,69
Christian Democratic Union-Christian Social Union,2002,0.1810344827586207,Right-wing,348,69
Alternative for Germany,2013,0.4972170686456401,Right-wing,539,69
The Left,2013,0.4193548387096774,Left-wing,434,69
Social Democratic Party of Germany,2013,0.3354735152487961,Left-wing,623,69
Free Democratic Party,2005,0.6437994722955145,Right-wing,379,69
Alternative for Germany,2017,0.4736842105263157,Right-wing,95,69
Christian Democratic Union-Christian Social Union,2013,0.3935483870967742,Right-wing,310,69
The Left,2009,0.5945072697899838,Left-wing,619,69
Social Democratic Party of Germany,2002,0.3278688524590163,Left-wing,244,69
Social Democratic Party of Germany,2009,0.2200435729847494,Left-wing,459,69
Party of Democratic Socialism,2002,0.524822695035461,Left-wing,141,69
Free Democratic Party,2017,0.1938325991189427,Right-wing,227,69
Alliance‘90-Greens,2013,0.1675675675675675,Left-wing,185,69
Christian Democratic Union-Christian Social Union,2017,0.3693467336683417,Right-wing,398,69
Alliance‘90-Greens,2009,0.1798107255520504,Left-wing,317,69
The Left,2017,0.4076923076923077,Left-wing,130,69
Free Democratic Party,2002,0.2019230769230769,Right-wing,104,69
Christian Democratic Union-Christian Social Union,2005,0.2152230971128609,Right-wing,381,69
Party of Democratic Socialism,2005,0.2195945945945946,Left-wing,296,69
Alliance‘90-Greens,2017,0.2543859649122807,Left-wing,228,69
Christian Democratic Union-Christian Social Union,2009,0.5757575757575758,Right-wing,231,69
Free Democratic Party,2013,0.241860465116279,Right-wing,215,69
Alliance‘90-Greens,2002,0.1757105943152454,Left-wing,387,69
Free Democratic Party,2009,0.2261306532663316,Right-wing,199,69
Pirates,2013,0.125,Other,32,69
Christian Democratic Union-Christian Social Union,2009,0.3488372093023256,Right-wing,430,70
Free Democratic Party,2013,0.6322418136020151,Right-wing,397,70
Alliance‘90-Greens,2002,0.2625,Left-wing,240,70
Social Democratic Party of Germany,2017,0.3117782909930716,Left-wing,866,70
Free Democratic Party,2002,0.295668549905838,Right-wing,531,70
The Left,2013,0.6260296540362438,Left-wing,607,70
Alternative for Germany,2017,0.4215686274509804,Right-wing,408,70
Party of Democratic Socialism,2005,0.3314763231197771,Left-wing,359,70
Social Democratic Party of Germany,2005,0.2649006622516556,Left-wing,151,70
Alliance‘90-Greens,2009,0.3162393162393162,Left-wing,117,70
Christian Democratic Union-Christian Social Union,2002,0.2735849056603773,Right-wing,636,70
Social Democratic Party of Germany,2013,0.2488888888888888,Left-wing,225,70
Free Democratic Party,2009,0.3209459459459459,Right-wing,296,70
Social Democratic Party of Germany,2002,0.2428571428571428,Left-wing,210,70
The Left,2009,0.3520782396088019,Left-wing,409,70
Free Democratic Party,2017,0.3033707865168539,Right-wing,89,70
Alliance‘90-Greens,2017,0.2830188679245283,Left-wing,159,70
Social Democratic Party of Germany,2009,0.4178403755868544,Left-wing,213,70
The Left,2017,0.4474885844748858,Left-wing,219,70
